Academy,Course Code,Course Item,Activity Name,Activity Type,Trainee Masked,Result,Percentage,Attempt,Date
Leeds,LE-21-TOP-03,OS Admin Week 3,OS Admin Total Score March 2018,Standard,Trainee 2370,378,0.945,1,27/08/2021 00:00
New York,N-21-RRC-02,Risk Management,General Marking Scheme,Standard,Trainee 142,94,0.94,1,27/08/2021 00:00
Toronto,T-21-JAV-12,Rest/Microservices,Java Marking Scheme,Standard,Trainee 342,94,0.94,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 395,94,0.94,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 595,94,0.94,1,27/08/2021 00:00
Toronto,M-21-JAV-03,Rest/Microservices,Java Marking Scheme,Standard,Trainee 1076,94,0.94,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 1105,94,0.94,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1114,94,0.94,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1044,45,0.9375,2,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1230,45,0.9375,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1843,45,0.9375,1,27/08/2021 00:00
Hong Kong,H-21-FOU-13,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 124,56,0.9333,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 407,56,0.9333,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 555,56,0.9333,1,27/08/2021 00:00
Hong Kong,H-21-FOU-13,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 700,56,0.9333,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 63,93,0.93,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 415,93,0.93,1,27/08/2021 00:00
Singapore,S-21-OOD-07,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1754,93,0.93,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 505,93,0.93,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 1094,93,0.93,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 2229,93,0.93,1,27/08/2021 00:00
New York,N-21-RRC-02,Risk Management,General Marking Scheme,Standard,Trainee 1343,93,0.93,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 1406,93,0.93,1,27/08/2021 00:00
London,L-21-GB2B-07,Business Analysis,Business Analyst Foundation Certificate,External,Trainee 1450,37,0.925,1,27/08/2021 00:00
Leeds,LE-21-TOP-03,OS Admin Week 3,OS Admin Total Score March 2018,Standard,Trainee 2604,369,0.9225,1,27/08/2021 00:00
Leeds,LE-21-OOD-04,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 2275,92,0.92,1,27/08/2021 00:00
Hong Kong,H-21-JAV-04,Java Week 1,Java Marking Scheme,Standard,Trainee 214,92,0.92,1,27/08/2021 00:00
New York,N-21-BAPM-01,Data Visualization,General Marking Scheme,Standard,Trainee 449,92,0.92,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 505,92,0.92,1,27/08/2021 00:00
Hong Kong,H-21-JAV-04,Java Week 1,Java Marking Scheme,Standard,Trainee 531,92,0.92,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 677,92,0.92,1,27/08/2021 00:00
New York,N-21-BAPM-01,Data Visualization,General Marking Scheme,Standard,Trainee 1925,92,0.92,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 949,92,0.92,1,27/08/2021 00:00
Leeds,LE-21-TOP-03,OS Admin Week 3,OS Admin Total Score March 2018,Standard,Trainee 1010,368,0.92,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 1100,92,0.92,1,27/08/2021 00:00
Glasgow,G-21-JAV-04,Spring MVC,Java Marking Scheme,Standard,Trainee 1393,92,0.92,1,27/08/2021 00:00
New York,N-21-TST-02,OOD 1,General Marking Scheme,Standard,Trainee 1477,92,0.92,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 280,44,0.9167,1,27/08/2021 00:00
Sydney,SY-21-FOU-15,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 2776,55,0.9167,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 884,44,0.9167,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1843,55,0.9167,1,27/08/2021 00:00
Toronto,T-21-JAV-14,OOD 1,OOD Marking Scheme,Standard,Trainee 1944,91,0.91,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 1175,91,0.91,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1210,91,0.91,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1839,91,0.91,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1842,91,0.91,1,27/08/2021 00:00
Leeds,LE-21-JAV-02,Sign Off Week,Java Signoff Exam Aug 2013,AXS_Exam,Trainee 15,90,0.9,1,27/08/2021 00:00
Leeds,LE-21-JAV-02,Sign Off Week,Java Marking Scheme,Standard,Trainee 15,90,0.9,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 138,90,0.9,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Exam,Standard,Trainee 150,90,0.9,1,27/08/2021 00:00
Toronto,T-21-JAV-14,OOD 1,OOD Marking Scheme,Standard,Trainee 158,90,0.9,1,27/08/2021 00:00
Hong Kong,H-21-FOU-13,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 161,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 174,54,0.9,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Exam,Standard,Trainee 223,90,0.9,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 264,90,0.9,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 302,90,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-16,SQL,EMEA SQL Marking Scheme 2021,Standard,Trainee 2143,54,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 2709,54,0.9,1,27/08/2021 00:00
New York,N-21-DEN-01,Python – Core,General Marking Scheme,Standard,Trainee 2144,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 2147,54,0.9,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Exam,Standard,Trainee 371,90,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 417,54,0.9,1,27/08/2021 00:00
New York,N-21-BAPM-01,Data Visualization,General Marking Scheme,Standard,Trainee 464,90,0.9,1,27/08/2021 00:00
London,L-21-DET-02,Spark & PySpark,General Marking Scheme,Standard,Trainee 482,90,0.9,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 496,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-JAV-06,Java Week 2,Java Marking Scheme,Standard,Trainee 2012,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 523,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 527,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 637,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 1912,90,0.9,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 654,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-JAV-06,Java Week 2,Java Marking Scheme,Standard,Trainee 2581,90,0.9,1,27/08/2021 00:00
Leeds,LE-21-TOP-03,OS Admin Week 3,OS Admin Total Score March 2018,Standard,Trainee 2644,360,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 798,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 798,72,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 807,54,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 807,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 1687,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 1787,54,0.9,1,27/08/2021 00:00
Toronto,T-21-JAV-13,OOD 3,OOD Marking Scheme,Standard,Trainee 828,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-15,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 836,54,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 2885,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 1793,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 2488,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 909,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 909,72,0.9,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 920,90,0.9,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 949,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 2204,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 1618,54,0.9,1,27/08/2021 00:00
London,L-21-TST-01,Final Group Project & Sign Off,Test Final Group Project,Standard,Trainee 1930,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 2812,54,0.9,1,27/08/2021 00:00
Leeds,LE-21-BIT-02,Sign Off Week,Business Intelligence Sign Off,Standard,Trainee 1060,90,0.9,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 1177,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-JAV-06,Java Week 2,Java Marking Scheme,Standard,Trainee 1198,90,0.9,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 1229,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 1823,54,0.9,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1324,90,0.9,1,27/08/2021 00:00
New York,N-21-DEN-01,Python – Core,General Marking Scheme,Standard,Trainee 1630,90,0.9,1,27/08/2021 00:00
London,L-21-DET-02,Spark & PySpark,General Marking Scheme,Standard,Trainee 1341,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-JAV-06,Java Week 2,Java Marking Scheme,Standard,Trainee 2430,90,0.9,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 2948,90,0.9,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 1632,54,0.9,1,27/08/2021 00:00
Sydney,SY-21-BA/PSO-02,APM,APM Introductory Certificate Jan 2012,External,Trainee 2961,54,0.9,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2352,43,0.8958,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 2355,43,0.8958,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 807,43,0.8958,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 1889,89,0.89,1,27/08/2021 00:00
New York,N-21-BAPM-01,Data Visualization,General Marking Scheme,Standard,Trainee 2633,89,0.89,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 474,89,0.89,1,27/08/2021 00:00
Hong Kong,H-21-JAV-04,Java Week 1,Java Marking Scheme,Standard,Trainee 667,89,0.89,1,27/08/2021 00:00
Toronto,T-21-JAV-14,OOD 1,OOD Marking Scheme,Standard,Trainee 2185,89,0.89,2,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 1103,89,0.89,1,27/08/2021 00:00
New York,N-21-TST-02,OOD 1,General Marking Scheme,Standard,Trainee 2069,89,0.89,2,27/08/2021 00:00
New York,N-21-TST-02,OOD 1,General Marking Scheme,Standard,Trainee 2789,89,0.89,2,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 1440,89,0.89,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 523,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 1774,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 2163,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 637,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 1823,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills I/V Assessment  - Sept 2017,Standard,Trainee 1632,71,0.8875,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 121,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 121,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 1774,53,0.8833,2,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 2163,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 2163,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 637,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Written Assessment July 2017,Standard,Trainee 798,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-16,Pro Skills,Core - Pro Skills Presentation Assessment,Standard,Trainee 1618,53,0.8833,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1230,53,0.8833,1,27/08/2021 00:00
Sydney,SY-21-FOU-15,SQL,Core - SQL Marking Scheme Jan 2015,Standard,Trainee 2685,53,0.8833,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 154,88,0.88,1,27/08/2021 00:00
Singapore,S-21-OOD-07,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 1737,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 247,88,0.88,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 277,88,0.88,1,27/08/2021 00:00
Frankfurt,F-21-FOU-08,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 478,88,0.88,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 631,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 766,88,0.88,1,27/08/2021 00:00
Leeds,LE-21-BIT-02,Sign Off Week,Business Intelligence Sign Off,Standard,Trainee 2363,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 963,88,0.88,1,27/08/2021 00:00
New York,N-21-BAPM-01,Data Visualization,General Marking Scheme,Standard,Trainee 2380,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 1014,88,0.88,1,27/08/2021 00:00
Leeds,LE-21-OOD-04,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 2988,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 1257,88,0.88,1,27/08/2021 00:00
London,L-21-BAT-04,System Mod Tech; Test; Bfits R/sation & Chge Mgmnt,General Marking Scheme,Standard,Trainee 1285,88,0.88,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1353,88,0.88,1,27/08/2021 00:00
Leeds,LE-21-TOP-03,OS Admin Week 3,OS Admin Total Score March 2018,Standard,Trainee 2823,350,0.875,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 417,42,0.875,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1031,42,0.875,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1128,42,0.875,2,27/08/2021 00:00
New York,N-21-RRC-02,Risk Management,General Marking Scheme,Standard,Trainee 1654,87,0.87,1,27/08/2021 00:00
Singapore,S-21-OOD-06,Object Orientated Development Week 3,OOD Marking Scheme,Standard,Trainee 1726,87,0.87,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 2141,87,0.87,1,27/08/2021 00:00
Leeds,LE-21-BIT-02,Sign Off Week,Business Intelligence Sign Off,Standard,Trainee 1743,87,0.87,1,27/08/2021 00:00
Hong Kong,H-21-JAV-04,Java Week 1,Java Marking Scheme,Standard,Trainee 2002,87,0.87,1,27/08/2021 00:00
Leeds,LE-21-OOD-04,Object Orientated Development Week 2,OOD Marking Scheme,Standard,Trainee 533,87,0.87,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 570,87,0.87,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 620,87,0.87,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Shell Scripting Project  2021,Standard,Trainee 871,87,0.87,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 916,87,0.87,1,27/08/2021 00:00
New York,N-21-RRC-02,Risk Management,General Marking Scheme,Standard,Trainee 921,87,0.87,1,27/08/2021 00:00
London,L-21-BIT-03,Extract; Transform; Load,General Marking Scheme,Standard,Trainee 1018,87,0.87,1,27/08/2021 00:00
Sydney,SY-21-TEC-03,Python,General Marking Scheme,Standard,Trainee 1494,87,0.87,1,27/08/2021 00:00
London,L-21-FOU-28,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 568,52,0.8667,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1031,52,0.8667,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1031,52,0.8667,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Presentation Assessment 2021,Standard,Trainee 1085,52,0.8667,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1085,52,0.8667,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills Written Assessment 2021,Standard,Trainee 1230,52,0.8667,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 49,86,0.86,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 205,86,0.86,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 223,86,0.86,1,27/08/2021 00:00
Frankfurt,F-21-JAV-03,Sign Off Week,Java Signoff Exam Aug 2013,AXS_Exam,Trainee 392,86,0.86,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Presentation,Standard,Trainee 821,86,0.86,1,27/08/2021 00:00
London,L-21-FOU-26,Unix,EMEA UNIX Command Line Test 2021,Standard,Trainee 1181,86,0.86,1,27/08/2021 00:00
London,L-21-RRC-03,Risk,General Marking Scheme,Standard,Trainee 1243,86,0.86,1,27/08/2021 00:00
Glasgow,G-21-JAV-04,Spring MVC,Java Marking Scheme,Standard,Trainee 1826,86,0.86,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 686,41,0.8542,1,27/08/2021 00:00
Glasgow,G-21-FOU-17,Pro Skills,EMEA Pro Skills I/V Assessment 2021,Standard,Trainee 1085,41,0.8542,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Exam,Standard,Trainee 63,85,0.85,1,27/08/2021 00:00
Toronto,T-21-JAV-13,OOD 3,OOD Marking Scheme,Standard,Trainee 84,85,0.85,1,27/08/2021 00:00
Glasgow,G-21-PSO-04,PM/PSO,PSO Exam Aug 2013,AXS_Exam,Trainee 2121,85,0.85,1,27/08/2021 00:00
Glasgow,G-21-PSO-04,PM/PSO,PSO Exam Aug 2013,AXS_Exam,Trainee 114,85,0.85,1,27/08/2021 00:00
London,L-21-FOU-27,Business Fundamentals,Core - Business Fundamentals Exam,Standard,Trainee 135,85,0.85,1,27/08/2021 00:00
Leeds,LE-21-JAV-02,Sign Off Week,Java Signoff Exam Aug 2013,AXS_Exam,Trainee 2288,85,0.85,1,27/08/2021 00:00
Leeds,LE-21-JAV-02,Sign Off Week,Java Marking Scheme,Standard,Trainee 2288,85,0.85,1,27/08/2021 00:00
Glasgow,G-21-PSO-04,PM/PSO,PSO Exam Aug 2013,AXS_Exam,Trainee 2127,85,0.85,1,27/08/2021 00:00
New York,N-21-DEN-01,Python – Core,General Marking Scheme,Standard,Trainee 183,85,0.85,1,27/08/2021 00:00
